Timestamp,Source IP,Dest IP,Protocol,Length,Port
2025-10-21 21:28:59,94.250.212.168,192.168.1.244,HTTP,1470,80
2025-10-21 21:31:03,61.57.164.93,172.16.9.207,HTTPS,476,443
2025-10-21 21:35:01,228.138.84.163,172.16.19.49,ICMP,713,51078
2025-10-21 21:35:40,231.28.215.172,192.168.1.78,FTP,1301,21
2025-10-21 21:35:52,228.138.84.163,192.168.1.112,SSH,212,22
2025-10-21 21:37:05,204.64.137.189,172.16.24.66,ICMP,1060,26998
2025-10-21 21:37:35,10.0.0.171,172.16.13.188,ICMP,83,16861
2025-10-21 21:38:32,172.65.142.200,106.76.10.114,UDP,493,53
2025-10-21 21:40:53,192.168.1.192,192.168.1.78,HTTP,604,80
2025-10-21 21:41:13,156.51.181.67,39.149.134.240,ICMP,594,38580
2025-10-21 21:43:29,128.79.38.148,172.16.9.207,DNS,1491,53
2025-10-21 21:43:47,14.164.202.127,184.191.228.193,DNS,307,53
2025-10-21 21:45:36,10.0.0.206,102.82.233.191,UDP,742,27449
2025-10-21 21:46:00,192.168.1.240,10.115.77.200,FTP,253,21
2025-10-21 21:46:15,38.195.20.90,39.149.134.240,HTTP,791,80
2025-10-21 21:50:11,205.55.230.169,204.64.137.189,TCP,1320,22
2025-10-21 21:50:36,192.168.1.155,125.251.31.204,SSH,1274,22
2025-10-21 21:57:45,192.168.1.39,174.141.102.235,SSH,1253,22
2025-10-21 22:01:05,172.16.29.20,236.164.116.80,UDP,182,21
2025-10-21 22:04:01,172.16.16.32,192.168.1.43,HTTPS,1376,443
2025-10-21 22:07:03,156.51.181.67,128.79.38.148,TCP,211,21
2025-10-21 22:10:46,60.123.108.2,192.168.1.128,TCP,674,23
2025-10-21 22:11:07,163.61.33.199,99.72.201.146,ICMP,379,48899
2025-10-21 22:14:01,60.123.108.2,172.16.16.142,DNS,517,53
2025-10-21 22:16:05,172.16.16.142,10.0.0.227,HTTP,1076,80
2025-10-21 22:18:34,10.0.0.254,221.151.193.213,FTP,1040,21
2025-10-21 22:18:42,249.104.184.226,156.51.181.67,HTTP,154,80
2025-10-21 22:18:52,175.254.240.69,99.72.201.146,SSH,739,22
2025-10-21 22:19:54,10.0.0.85,16.231.2.96,SSH,738,22
2025-10-21 22:21:28,61.57.164.93,16.231.2.96,ICMP,627,42437
2025-10-21 22:22:02,204.64.137.189,192.168.1.150,FTP,851,21
2025-10-21 22:22:47,172.16.7.156,192.168.1.128,ICMP,1374,33624
2025-10-21 22:24:52,192.168.1.78,192.168.1.60,ICMP,456,45272
2025-10-21 22:30:35,169.33.61.227,163.61.33.199,TCP,254,21
2025-10-21 22:32:23,10.0.0.170,205.55.230.169,SSH,551,22
2025-10-21 22:33:02,10.0.0.175,192.168.1.111,FTP,1040,21
2025-10-21 22:33:42,60.123.108.2,172.16.17.71,DNS,1385,53
2025-10-21 22:34:05,10.0.0.253,77.177.231.46,TCP,1270,143
2025-10-21 22:35:23,172.16.29.20,225.242.135.155,TCP,776,23
2025-10-21 22:36:57,99.253.171.114,192.168.1.86,TCP,1056,143
2025-10-21 22:42:23,99.72.201.146,80.142.135.225,UDP,134,11916
2025-10-21 22:43:13,39.149.134.240,78.161.124.20,HTTPS,412,443
2025-10-21 22:43:43,94.250.212.168,10.0.0.221,TCP,1170,3389
2025-10-21 22:43:51,163.204.242.127,125.251.31.204,HTTPS,547,443
2025-10-21 22:50:20,192.168.1.86,8.56.72.4,HTTP,400,80
2025-10-21 22:51:39,10.0.0.253,204.95.133.232,ICMP,1301,57427
2025-10-21 22:52:38,248.208.178.22,61.57.164.93,HTTP,540,80
2025-10-21 22:57:27,208.243.60.16,73.221.152.2,SSH,657,22
2025-10-21 22:58:48,107.154.27.242,192.168.1.26,TCP,1422,443
2025-10-21 22:59:49,227.188.133.9,192.168.1.39,DNS,169,53
2025-10-21 23:03:22,10.0.0.206,204.64.137.189,HTTPS,1188,443
2025-10-21 23:04:01,10.0.0.221,8.56.72.4,SSH,1412,22
2025-10-21 23:04:55,192.168.1.212,234.53.122.107,TCP,688,23
2025-10-21 23:05:46,172.16.8.165,234.53.122.107,HTTP,769,80
2025-10-21 23:06:40,60.123.108.2,192.168.1.154,HTTPS,194,443
2025-10-21 23:06:44,227.188.133.9,125.251.31.204,ICMP,101,57844
2025-10-21 23:18:20,192.168.1.87,192.168.1.234,TCP,787,80
2025-10-21 23:21:42,172.16.13.188,228.138.84.163,DNS,372,53
2025-10-21 23:26:08,10.148.247.236,38.195.20.90,TCP,1299,21
2025-10-21 23:28:46,172.16.13.188,139.166.149.206,SSH,1128,22
2025-10-21 23:30:44,172.16.16.32,174.141.102.235,TCP,1168,56404
2025-10-21 23:32:26,192.168.1.86,204.64.137.189,UDP,332,23
2025-10-21 23:33:15,60.96.83.224,10.0.0.175,HTTPS,798,443
2025-10-21 23:37:24,99.72.201.146,172.16.24.66,TCP,378,21
2025-10-21 23:38:03,180.119.175.94,156.51.181.67,FTP,917,21
2025-10-21 23:41:01,156.51.181.67,10.0.0.227,TCP,989,53
2025-10-21 23:42:01,192.168.1.192,175.254.240.69,DNS,988,53
2025-10-21 23:43:08,172.16.6.206,236.164.116.80,UDP,145,143
2025-10-21 23:43:53,172.16.20.15,60.96.83.224,UDP,453,53
2025-10-21 23:46:36,234.53.122.107,10.0.0.85,DNS,364,53
2025-10-21 23:50:11,192.168.1.86,182.150.220.213,TCP,151,35269
2025-10-21 23:50:26,172.16.7.156,14.164.202.127,HTTPS,216,443
2025-10-21 23:53:30,192.168.1.87,135.1.10.188,UDP,632,110
2025-10-21 23:53:34,192.168.1.146,125.251.31.204,SSH,230,22
2025-10-21 23:53:40,172.16.24.66,39.149.134.240,DNS,581,53
2025-10-21 23:54:39,192.168.1.87,10.0.0.242,DNS,1133,53
2025-10-21 23:54:59,234.53.122.107,107.154.27.242,UDP,196,21
2025-10-21 23:55:54,106.197.31.37,220.161.6.47,DNS,582,53
2025-10-21 23:56:59,234.53.122.107,10.0.0.175,SSH,641,22
2025-10-22 00:00:44,38.195.20.90,98.183.56.157,TCP,1318,143
2025-10-22 00:04:07,204.95.133.232,156.51.181.67,FTP,153,21
2025-10-22 00:04:48,10.0.0.254,106.197.31.37,HTTP,901,80
2025-10-22 00:05:48,192.168.1.240,192.168.1.128,DNS,660,53
2025-10-22 00:06:48,10.148.247.236,77.177.231.46,DNS,734,53
2025-10-22 00:08:47,192.168.1.129,39.149.134.240,UDP,1079,53
2025-10-22 00:09:47,120.104.151.215,99.72.201.146,UDP,1031,3389
2025-10-22 00:10:58,10.0.0.171,10.0.0.227,DNS,759,53
2025-10-22 00:14:03,119.247.123.17,172.16.21.194,DNS,1067,53
2025-10-22 00:14:32,231.28.215.172,192.168.1.130,DNS,1119,53
2025-10-22 00:15:43,192.168.1.192,192.168.1.244,UDP,844,23
2025-10-22 00:17:52,119.247.123.17,10.0.0.51,HTTPS,946,443
2025-10-22 00:18:03,80.142.135.225,99.253.171.114,UDP,1214,3389
2025-10-22 00:23:16,192.168.1.43,4.237.127.49,ICMP,422,23250
2025-10-22 00:27:01,106.197.31.37,192.168.1.154,HTTP,1369,80
2025-10-22 00:28:08,172.16.16.142,163.204.242.127,SSH,460,22
2025-10-22 00:28:37,84.61.13.1,10.0.0.85,DNS,73,53
2025-10-22 00:28:54,192.168.1.39,192.168.1.150,UDP,169,110
2025-10-22 00:35:03,159.253.141.193,172.16.17.71,FTP,858,21
2025-10-22 00:37:39,123.77.76.1,172.16.8.165,ICMP,603,10961
2025-10-22 00:38:37,221.151.193.213,10.0.0.148,HTTPS,894,443
2025-10-22 00:42:38,159.253.141.193,192.168.1.155,UDP,149,3389
2025-10-22 00:43:34,140.75.103.195,207.21.218.254,FTP,1063,21
2025-10-22 00:46:55,172.16.8.165,10.0.0.171,UDP,408,41326
2025-10-22 00:49:20,192.168.1.86,172.65.142.200,SSH,629,22
2025-10-22 00:49:38,4.237.127.49,192.168.1.150,SSH,367,22
2025-10-22 00:51:41,135.1.10.188,10.0.0.85,HTTPS,1203,443
2025-10-22 00:53:24,192.168.1.26,192.168.1.243,HTTPS,646,443
2025-10-22 00:53:58,192.168.1.43,248.208.178.22,DNS,760,53
2025-10-22 00:55:16,172.16.21.194,16.231.2.96,SSH,557,22
2025-10-22 01:05:44,10.0.0.218,123.77.76.1,TCP,989,110
2025-10-22 01:06:05,251.53.123.120,16.231.2.96,DNS,401,53
2025-10-22 01:06:39,192.168.1.192,172.16.19.49,ICMP,699,49341
2025-10-22 01:07:46,4.237.127.49,99.72.201.146,ICMP,1176,776
2025-10-22 01:08:42,192.168.1.60,106.197.31.37,HTTPS,447,443
2025-10-22 01:10:46,192.168.1.212,192.168.1.43,FTP,870,21
2025-10-22 01:11:44,192.168.1.212,156.51.181.67,UDP,209,3389
2025-10-22 01:17:11,10.115.77.200,10.0.0.51,TCP,1354,21
2025-10-22 01:17:19,207.21.218.254,172.16.24.66,HTTPS,1308,443
2025-10-22 01:18:44,172.16.16.142,99.72.201.146,ICMP,749,33562
2025-10-22 01:22:20,172.16.21.194,192.168.1.150,DNS,672,53
2025-10-22 01:22:32,172.16.20.15,228.138.84.163,SSH,1350,22
2025-10-22 01:23:16,192.168.1.141,172.16.16.142,SSH,1020,22
2025-10-22 01:23:59,60.123.108.2,84.61.13.1,DNS,144,53
2025-10-22 01:25:03,10.0.0.148,233.224.153.138,ICMP,1441,46346
2025-10-22 01:28:54,204.95.133.232,123.77.76.1,TCP,1302,143
2025-10-22 01:32:58,192.168.1.232,192.168.1.141,SSH,408,22
2025-10-22 01:39:14,10.0.0.253,169.8.208.19,UDP,320,80
2025-10-22 01:40:38,156.51.181.67,84.61.13.1,ICMP,502,38187
2025-10-22 01:45:25,251.53.123.120,10.0.0.170,DNS,371,53
2025-10-22 01:47:44,169.8.208.19,10.0.0.253,HTTP,1283,80
2025-10-22 01:48:05,172.16.19.49,204.95.133.232,SSH,402,22
2025-10-22 01:50:25,192.168.1.234,192.168.1.155,FTP,696,21
2025-10-22 01:50:47,192.168.1.78,135.1.10.188,ICMP,1323,54018
2025-10-22 01:51:36,192.168.1.112,169.33.61.227,DNS,557,53
2025-10-22 01:51:52,180.119.175.94,227.188.133.9,ICMP,188,54719
2025-10-22 01:51:58,99.72.201.146,192.168.1.78,DNS,548,53
2025-10-22 01:51:58,119.247.123.17,192.168.1.87,SSH,1363,22
2025-10-22 01:55:15,192.168.1.78,192.168.1.26,HTTPS,109,443
2025-10-22 01:56:41,182.150.220.213,192.168.1.86,FTP,183,21
2025-10-22 01:57:01,228.138.84.163,156.51.181.67,SSH,265,22
2025-10-22 01:58:20,94.250.212.168,248.208.178.22,ICMP,536,50545
2025-10-22 02:04:56,169.8.208.19,233.224.153.138,HTTPS,965,443
2025-10-22 02:07:50,192.168.1.78,10.0.0.254,DNS,233,53
2025-10-22 02:08:19,10.0.0.170,251.53.123.120,HTTPS,518,443
2025-10-22 02:18:02,192.168.1.141,120.104.151.215,FTP,597,21
2025-10-22 02:20:35,204.95.133.232,10.0.0.51,DNS,650,53
2025-10-22 02:21:07,227.188.133.9,10.0.0.242,FTP,139,21
2025-10-22 02:23:36,172.16.6.206,248.208.178.22,HTTP,358,80
2025-10-22 02:26:15,106.197.31.37,192.168.1.60,DNS,402,53
2025-10-22 02:28:57,106.76.10.114,10.0.0.218,HTTP,245,80
2025-10-22 02:29:00,158.121.146.7,249.104.184.226,ICMP,946,38246
2025-10-22 02:29:15,106.197.31.37,191.200.151.202,SSH,811,22
2025-10-22 02:29:17,192.168.1.130,192.168.1.130,ICMP,615,30316
2025-10-22 02:30:57,10.0.0.221,233.224.153.138,HTTP,1076,80
2025-10-22 02:32:11,228.138.84.163,99.72.201.146,FTP,276,21
2025-10-22 02:32:14,158.121.146.7,182.150.220.213,UDP,206,80
2025-10-22 02:32:59,172.16.13.188,140.75.103.195,ICMP,1229,39991
2025-10-22 02:33:23,59.242.214.87,73.221.152.2,FTP,1456,21
2025-10-22 02:33:41,192.168.1.192,163.204.242.127,HTTPS,81,443
2025-10-22 02:34:19,10.0.0.221,184.191.228.193,ICMP,683,45138
2025-10-22 02:35:14,60.123.108.2,227.188.133.9,HTTPS,1004,443
2025-10-22 02:36:40,192.168.1.146,220.161.6.47,ICMP,169,59738
2025-10-22 02:39:31,61.57.164.93,94.250.212.168,DNS,1465,53
2025-10-22 02:39:56,10.0.0.227,192.168.1.154,SSH,925,22
2025-10-22 02:43:43,123.77.76.1,172.16.28.173,FTP,1441,21
2025-10-22 02:44:51,10.0.0.148,10.0.0.204,ICMP,578,12852
2025-10-22 02:45:23,220.161.6.47,191.200.151.202,DNS,1032,53
2025-10-22 02:48:21,204.64.137.189,59.242.214.87,ICMP,1276,59840
2025-10-22 02:49:05,78.161.124.20,140.75.103.195,FTP,1396,21
2025-10-22 02:49:17,225.242.135.155,192.168.1.232,FTP,630,21
2025-10-22 02:49:28,192.168.1.155,61.57.164.93,TCP,187,21
2025-10-22 02:49:58,192.168.1.155,204.64.137.189,DNS,1476,53
2025-10-22 02:56:38,139.166.149.206,156.51.181.67,TCP,1451,443
2025-10-22 02:57:06,73.221.152.2,192.168.1.232,FTP,482,21
2025-10-22 03:01:09,10.0.0.170,169.8.208.19,HTTPS,890,443
2025-10-22 03:03:57,192.168.1.188,192.168.1.188,TCP,1319,21
2025-10-22 03:03:59,205.55.230.169,204.64.137.189,DNS,1294,53
2025-10-22 03:04:14,192.168.1.39,10.0.0.148,DNS,834,53
2025-10-22 03:04:30,207.21.218.254,236.164.116.80,DNS,489,53
2025-10-22 03:05:08,172.16.7.156,192.168.1.39,FTP,571,21
2025-10-22 03:07:24,191.200.151.202,10.0.0.85,HTTPS,1265,443
2025-10-22 03:08:30,38.195.20.90,77.177.231.46,ICMP,140,1625
2025-10-22 03:13:37,172.16.6.206,10.0.0.227,HTTP,320,80
2025-10-22 03:15:27,192.168.1.129,10.0.0.171,HTTP,424,80
2025-10-22 03:15:27,192.168.1.146,205.55.230.169,HTTP,283,80
2025-10-22 03:15:40,10.0.0.204,180.119.175.94,ICMP,593,45348
2025-10-22 03:17:34,4.237.127.49,192.168.1.129,HTTPS,142,443
2025-10-22 03:21:03,10.0.0.253,180.119.175.94,HTTPS,987,443
2025-10-22 03:21:17,249.104.184.226,219.244.46.56,HTTP,806,80
2025-10-22 03:25:40,219.244.46.56,208.243.60.16,UDP,282,22
2025-10-22 03:25:57,182.71.168.10,172.16.17.71,UDP,885,53
2025-10-22 03:29:11,233.224.153.138,221.151.193.213,ICMP,1162,8257
2025-10-22 03:29:32,107.154.27.242,219.244.46.56,TCP,433,443
2025-10-22 03:31:17,163.61.33.199,192.168.1.168,ICMP,872,32696
2025-10-22 03:34:21,175.254.240.69,192.168.1.87,UDP,494,3389
2025-10-22 03:34:43,140.75.103.195,219.244.46.56,TCP,268,53
2025-10-22 03:37:34,4.237.127.49,10.0.0.148,UDP,853,22
2025-10-22 03:38:00,172.16.9.207,84.61.13.1,UDP,520,443
2025-10-22 03:38:26,99.253.171.114,106.76.10.114,HTTPS,1213,443
2025-10-22 03:39:35,16.231.2.96,251.53.123.120,HTTP,464,80
2025-10-22 03:40:00,180.119.175.94,192.168.1.212,HTTP,868,80
2025-10-22 03:40:45,135.1.10.188,192.168.1.154,DNS,596,53
2025-10-22 03:40:53,192.168.1.78,192.168.1.168,HTTPS,236,443
2025-10-22 03:40:57,8.56.72.4,10.0.0.204,HTTPS,695,443
2025-10-22 03:41:15,172.16.21.194,10.0.0.227,TCP,1327,28377
2025-10-22 03:41:39,38.195.20.90,227.188.133.9,UDP,1333,110
2025-10-22 03:43:01,182.71.168.10,37.93.103.234,TCP,909,443
2025-10-22 03:44:12,234.53.122.107,59.242.214.87,SSH,596,22
2025-10-22 03:44:40,60.96.83.224,172.16.6.206,TCP,1172,53
2025-10-22 03:44:53,192.168.1.188,192.168.1.189,ICMP,493,17946
2025-10-22 03:46:38,220.161.6.47,205.55.230.169,DNS,924,53
2025-10-22 03:47:45,172.16.24.66,37.93.103.234,HTTPS,810,443
2025-10-22 03:48:35,10.0.0.170,172.16.19.49,SSH,1285,22
2025-10-22 03:52:05,55.179.8.163,172.16.28.173,HTTPS,202,443
2025-10-22 03:56:23,204.64.137.189,172.16.19.49,TCP,265,443
2025-10-22 03:59:25,192.168.1.212,249.104.184.226,FTP,872,21
2025-10-22 04:06:11,99.253.171.114,55.179.8.163,DNS,145,53
2025-10-22 04:09:25,61.57.164.93,172.16.24.66,ICMP,576,27274
2025-10-22 04:13:17,207.21.218.254,233.224.153.138,SSH,1353,22
2025-10-22 04:14:52,192.168.1.129,192.168.1.234,DNS,287,53
2025-10-22 04:15:19,172.16.24.66,120.104.151.215,ICMP,126,8963
2025-10-22 04:18:19,159.253.141.193,10.148.247.236,FTP,719,21
2025-10-22 04:25:40,10.0.0.51,205.55.230.169,DNS,1333,53
2025-10-22 04:26:55,172.16.17.71,10.0.0.175,SSH,1279,22
2025-10-22 04:28:24,172.16.9.207,10.148.247.236,TCP,927,53
2025-10-22 04:29:44,39.149.134.240,221.151.193.213,DNS,857,53
2025-10-22 04:34:10,192.168.1.244,55.179.8.163,TCP,1286,23
2025-10-22 04:36:38,172.16.9.207,172.16.20.15,HTTP,501,80
2025-10-22 04:39:23,172.16.9.207,251.53.123.120,SSH,1360,22
2025-10-22 04:42:38,4.237.127.49,192.168.1.60,SSH,838,22
2025-10-22 04:44:12,10.0.0.221,10.0.0.171,ICMP,142,12443
2025-10-22 04:44:27,10.0.0.204,192.168.1.244,UDP,208,3389
2025-10-22 04:47:51,172.16.21.194,245.72.236.233,DNS,369,53
2025-10-22 04:53:51,10.0.0.227,172.16.24.66,SSH,91,22
2025-10-22 04:54:57,192.168.1.78,175.254.240.69,SSH,1273,22
2025-10-22 04:55:31,10.0.0.253,37.93.103.234,TCP,710,80
2025-10-22 04:56:47,191.200.151.202,10.0.0.175,TCP,928,22
2025-10-22 04:57:32,172.16.21.194,106.197.31.37,TCP,416,110
2025-10-22 04:59:31,172.16.13.188,55.179.8.163,HTTP,693,80
2025-10-22 05:02:12,102.230.233.118,99.72.201.146,HTTP,117,80
2025-10-22 05:02:44,106.197.31.37,102.82.233.191,SSH,1036,22
2025-10-22 05:04:30,249.104.184.226,204.95.133.232,HTTP,125,80
2025-10-22 05:06:08,204.95.133.232,78.161.124.20,HTTP,358,80
2025-10-22 05:08:05,77.177.231.46,55.179.8.163,ICMP,1122,48965
2025-10-22 05:11:06,159.253.141.193,10.115.77.200,TCP,825,23
2025-10-22 05:17:43,159.253.141.193,192.168.1.188,DNS,82,53
2025-10-22 05:19:34,192.168.1.60,192.168.1.60,HTTPS,672,443
2025-10-22 05:19:40,172.16.20.15,236.164.116.80,DNS,739,53
2025-10-22 05:23:15,37.93.103.234,227.188.133.9,HTTP,292,80
2025-10-22 05:25:37,172.16.29.20,191.200.151.202,FTP,1162,21
2025-10-22 05:26:59,192.168.1.192,10.0.0.221,UDP,1043,60569
2025-10-22 05:29:17,192.168.1.60,172.16.6.206,SSH,1292,22
2025-10-22 05:30:14,159.253.141.193,106.197.31.37,HTTPS,473,443
2025-10-22 05:34:11,59.242.214.87,60.96.83.224,DNS,194,53
2025-10-22 05:34:33,10.0.0.148,192.168.1.234,HTTP,504,80
2025-10-22 05:41:43,10.0.0.148,248.208.178.22,TCP,1066,143
2025-10-22 05:42:18,192.168.1.155,192.168.1.130,SSH,397,22
2025-10-22 05:43:14,172.16.28.173,192.168.1.146,TCP,1070,22
2025-10-22 05:43:51,192.168.1.226,172.16.6.206,ICMP,668,20741
2025-10-22 05:44:28,180.119.175.94,14.164.202.127,ICMP,1282,28060
2025-10-22 05:46:03,233.224.153.138,10.0.0.221,TCP,763,23
2025-10-22 05:48:08,10.0.0.51,4.237.127.49,HTTP,1356,80
2025-10-22 05:54:01,248.208.178.22,172.16.13.188,FTP,1299,21
2025-10-22 05:57:03,192.168.1.87,61.57.164.93,SSH,509,22
2025-10-22 05:59:30,172.16.16.32,8.56.72.4,FTP,1009,21
2025-10-22 06:02:28,192.168.1.39,99.253.171.114,DNS,1248,53
2025-10-22 06:03:15,14.164.202.127,236.164.116.80,HTTPS,378,443
2025-10-22 06:06:02,182.71.168.10,163.61.33.199,UDP,74,34554
2025-10-22 06:07:01,184.191.228.193,123.77.76.1,FTP,534,21
2025-10-22 06:10:51,10.0.0.254,123.77.76.1,DNS,936,53
2025-10-22 06:11:33,234.53.122.107,192.168.1.243,ICMP,162,24685
2025-10-22 06:11:33,107.154.27.242,192.168.1.78,TCP,620,143
2025-10-22 06:12:25,251.53.123.120,172.16.20.15,UDP,521,443
2025-10-22 06:16:25,163.204.242.127,192.168.1.162,FTP,1052,21
2025-10-22 06:18:10,60.123.108.2,73.221.152.2,FTP,703,21
2025-10-22 06:21:36,175.254.240.69,128.79.38.148,UDP,1484,53
2025-10-22 06:21:41,10.0.0.206,192.168.1.146,DNS,1018,53
2025-10-22 06:24:28,10.148.247.236,192.168.1.243,HTTPS,1390,443
2025-10-22 06:34:03,172.65.142.200,172.16.8.165,HTTPS,1088,443
2025-10-22 06:37:14,172.16.16.142,61.57.164.93,UDP,830,21087
2025-10-22 06:39:03,102.230.233.118,10.0.0.254,FTP,1476,21
2025-10-22 06:40:09,139.166.149.206,55.179.8.163,FTP,1032,21
2025-10-22 06:42:02,172.16.9.207,59.242.214.87,HTTP,1040,80
2025-10-22 06:45:33,192.168.1.26,228.138.84.163,HTTPS,1304,443
2025-10-22 06:46:20,225.242.135.155,10.0.0.170,HTTPS,1349,443
2025-10-22 06:48:11,233.224.153.138,10.0.0.85,ICMP,208,22295
2025-10-22 06:52:58,192.168.1.130,10.0.0.175,ICMP,542,64381
2025-10-22 06:54:18,175.254.240.69,73.221.152.2,UDP,853,3389
2025-10-22 06:58:05,192.168.1.26,192.168.1.232,ICMP,631,27367
2025-10-22 07:02:40,192.168.1.60,245.72.236.233,HTTP,409,80
2025-10-22 07:03:04,39.149.134.240,163.204.242.127,SSH,906,22
2025-10-22 07:03:37,220.161.6.47,192.168.1.150,FTP,122,21
2025-10-22 07:04:46,163.204.242.127,192.168.1.86,TCP,1317,23
2025-10-22 07:09:24,4.237.127.49,10.0.0.85,HTTP,568,80
2025-10-22 07:11:57,220.161.6.47,172.16.29.20,UDP,650,53
2025-10-22 07:15:21,163.204.242.127,106.76.10.114,SSH,1277,22
2025-10-22 07:16:34,4.237.127.49,10.115.77.200,HTTP,982,80
2025-10-22 07:19:39,10.0.0.175,123.77.76.1,FTP,960,21
2025-10-22 07:20:41,192.168.1.244,10.0.0.51,TCP,611,27102
2025-10-22 07:20:55,10.0.0.85,156.51.181.67,TCP,435,23
2025-10-22 07:29:18,159.253.141.193,228.138.84.163,HTTP,1385,80
2025-10-22 07:37:33,192.168.1.168,80.142.135.225,DNS,714,53
2025-10-22 07:38:41,192.168.1.234,172.16.17.71,ICMP,227,14967
2025-10-22 07:44:04,106.197.31.37,233.224.153.138,DNS,321,53
2025-10-22 07:44:27,172.16.6.206,102.230.233.118,DNS,1074,53
2025-10-22 07:45:33,228.138.84.163,163.204.242.127,DNS,1059,53
2025-10-22 07:51:43,192.168.1.141,192.168.1.212,UDP,959,110
2025-10-22 07:52:33,10.0.0.253,10.115.77.200,HTTPS,207,443
2025-10-22 07:58:54,80.142.135.225,192.168.1.78,ICMP,857,64695
2025-10-22 07:59:17,192.168.1.86,10.0.0.171,ICMP,1060,60389
2025-10-22 08:03:03,192.168.1.155,172.16.20.15,HTTPS,550,443
2025-10-22 08:03:31,59.242.214.87,192.168.1.150,SSH,249,22
2025-10-22 08:05:10,163.204.242.127,174.141.102.235,HTTPS,712,443
2025-10-22 08:05:14,192.168.1.212,192.168.1.244,ICMP,507,22928
2025-10-22 08:05:35,234.53.122.107,123.77.76.1,FTP,1381,21
2025-10-22 08:05:52,10.148.247.236,163.61.33.199,UDP,1472,143
2025-10-22 08:06:19,225.242.135.155,128.79.38.148,HTTPS,1461,443
2025-10-22 08:06:24,234.53.122.107,172.16.28.173,FTP,603,21
2025-10-22 08:08:32,98.183.56.157,119.247.123.17,DNS,156,53
2025-10-22 08:09:43,10.0.0.253,10.0.0.218,SSH,1464,22
2025-10-22 08:10:19,10.0.0.221,192.168.1.155,TCP,1220,80
2025-10-22 08:12:11,205.55.230.169,10.148.247.236,TCP,1212,22
2025-10-22 08:12:25,192.168.1.78,61.57.164.93,DNS,1169,53
2025-10-22 08:14:17,10.0.0.85,159.253.141.193,TCP,1284,53
2025-10-22 08:18:10,77.177.231.46,4.237.127.49,UDP,439,23
2025-10-22 08:18:24,220.161.6.47,10.0.0.253,TCP,1456,23
2025-10-22 08:19:16,233.224.153.138,172.16.9.207,SSH,661,22
2025-10-22 08:20:31,156.51.181.67,10.0.0.175,HTTPS,682,443
2025-10-22 08:21:25,192.168.1.168,207.21.218.254,SSH,1021,22
2025-10-22 08:24:21,163.61.33.199,184.191.228.193,ICMP,824,11488
2025-10-22 08:25:08,10.0.0.242,192.168.1.130,FTP,200,21
2025-10-22 08:29:47,219.244.46.56,10.115.77.200,DNS,948,53
2025-10-22 08:33:30,94.250.212.168,10.115.77.200,ICMP,1293,37102
2025-10-22 08:36:34,175.254.240.69,120.104.151.215,ICMP,790,28861
2025-10-22 08:39:16,192.168.1.212,192.168.1.155,DNS,366,53
2025-10-22 08:42:47,192.168.1.111,106.76.10.114,SSH,622,22
2025-10-22 08:44:36,120.104.151.215,192.168.1.60,ICMP,274,12254
2025-10-22 08:48:50,73.221.152.2,38.195.20.90,FTP,157,21
2025-10-22 08:49:25,10.148.247.236,10.0.0.57,DNS,533,53
2025-10-22 08:50:40,192.168.1.86,37.93.103.234,HTTP,503,80
2025-10-22 08:52:58,184.191.228.193,60.96.83.224,FTP,69,21
2025-10-22 08:53:10,192.168.1.189,10.0.0.227,HTTP,1368,80
2025-10-22 08:55:30,59.242.214.87,192.168.1.168,ICMP,645,7068
2025-10-22 08:55:35,120.104.151.215,192.168.1.189,SSH,1179,22
2025-10-22 08:57:32,192.168.1.26,233.224.153.138,DNS,539,53
2025-10-22 09:06:11,10.0.0.51,192.168.1.226,UDP,1472,143
2025-10-22 09:07:04,180.119.175.94,99.253.171.114,TCP,696,23
2025-10-22 09:07:57,10.0.0.204,128.79.38.148,FTP,603,21
2025-10-22 09:11:29,204.64.137.189,192.168.1.154,UDP,535,3389
2025-10-22 09:13:28,234.53.122.107,220.161.6.47,SSH,772,22
2025-10-22 09:13:49,10.0.0.57,172.16.16.142,UDP,232,3389
2025-10-22 09:17:25,192.168.1.141,128.79.38.148,ICMP,315,35901
2025-10-22 09:18:54,184.191.228.193,192.168.1.141,ICMP,1105,7334
2025-10-22 09:19:55,228.138.84.163,192.168.1.240,HTTPS,960,443
2025-10-22 09:22:59,172.16.20.15,192.168.1.128,UDP,1456,3389
2025-10-22 09:23:41,225.242.135.155,182.71.168.10,DNS,101,53
2025-10-22 09:23:57,159.253.141.193,10.0.0.85,HTTP,1076,80
2025-10-22 09:28:09,125.251.31.204,251.53.123.120,UDP,571,53
2025-10-22 09:35:42,192.168.1.212,128.79.38.148,HTTP,216,80
2025-10-22 09:35:43,234.53.122.107,192.168.1.162,DNS,360,53
2025-10-22 09:38:33,172.16.16.142,192.168.1.240,TCP,883,443
2025-10-22 09:38:38,192.168.1.226,140.75.103.195,SSH,480,22
2025-10-22 09:39:48,192.168.1.192,192.168.1.146,DNS,759,53
2025-10-22 09:40:16,172.16.16.142,204.95.133.232,FTP,536,21
2025-10-22 09:40:23,192.168.1.111,10.0.0.170,FTP,824,21
2025-10-22 09:42:57,174.141.102.235,107.154.27.242,HTTPS,1111,443
2025-10-22 09:43:32,172.16.24.66,106.197.31.37,DNS,975,53
